IND_ID,IND_CODE,IND_UUID,IND_PER_CODE,DIM_TIME,DIM_TIME_TYPE,DIM_GEO_CODE_M49,DIM_GEO_CODE_TYPE,DIM_PUBLISH_STATE_CODE,IND_NAME,GEO_NAME_SHORT,DIM_HOUSEHOLD_COMP_BY_AGE,DIM_DEG_URB,DIM_SEX,DIM_POP_TYPE,DIM_AGE,PERCENT_POP_N
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2019,YEAR,364,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Iran (Islamic Republic of),,RURAL,,,,15.91
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2009,YEAR,372,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Ireland,,RURAL,,,,5.99
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2000,YEAR,112,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Belarus,,RURAL,,,,3.54
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2005,YEAR,562,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Niger,,RURAL,,,,3.18
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2010,YEAR,586,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Pakistan,,RURAL,,,,3.61
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2010,YEAR,454,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Malawi,,RURAL,,,,1.79
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2010,YEAR,484,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Mexico,,RURAL,,,,3.91
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2020,YEAR,604,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Peru,,RURAL,,,,6.25
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2005,YEAR,710,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,South Africa,,RURAL,,,,1.95
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2008,YEAR,764,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Thailand,,RURAL,,,,2.98
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2008,YEAR,818,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Egypt,,RURAL,,,,10.21
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2004,YEAR,894,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Zambia,,RURAL,,,,2.45
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2002,YEAR,804,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Ukraine,,RURAL,,,,12.3
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2019,YEAR,442,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Luxembourg,,RURAL,,,,5.81
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,1993,YEAR,558,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Nicaragua,,RURAL,,,,8.06
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2014,YEAR,604,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Peru,,RURAL,,,,7.85
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2009,YEAR,499,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Montenegro,,RURAL,,,,5.85
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2006,YEAR,604,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Peru,,RURAL,,,,7.86
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2005,YEAR,642,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Romania,,RURAL,,,,8.03
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2005,YEAR,646,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Rwanda,,RURAL,,,,2.38
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2013,YEAR,332,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Haiti,,RURAL,,,,11.92
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2017,YEAR,480,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Mauritius,,RURAL,,,,6.9
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2009,YEAR,616,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Poland,,RURAL,,,,13.12
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,1998,YEAR,384,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Côte d'Ivoire,,RURAL,,,,18.59
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2008,YEAR,051,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Armenia,,RURAL,,,,6.04
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2004,YEAR,498,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Republic of Moldova,,RURAL,,,,8.36
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2008,YEAR,616,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Poland,,RURAL,,,,13.2
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2010,YEAR,624,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Guinea-Bissau,,RURAL,,,,5.69
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2004,YEAR,231,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Ethiopia,,RURAL,,,,0.75
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2008,YEAR,268,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Georgia,,RURAL,,,,22.42
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2008,YEAR,498,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Republic of Moldova,,RURAL,,,,14.32
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2016,YEAR,496,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Mongolia,,RURAL,,,,4.04
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2006,YEAR,246,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Finland,,RURAL,,,,6.03
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2012,YEAR,324,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Guinea,,RURAL,,,,7.25
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2019,YEAR,116,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Cambodia,,RURAL,,,,20.55
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2017,YEAR,222,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,El Salvador,,RURAL,,,,5.2
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2021,YEAR,498,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Republic of Moldova,,RURAL,,,,12.2
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2010,YEAR,360,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Indonesia,,RURAL,,,,2.86
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2014,YEAR,499,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Montenegro,,RURAL,,,,7.51
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2015,YEAR,100,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Bulgaria,,RURAL,,,,15.04
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2019,YEAR,807,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,North Macedonia,,RURAL,,,,8.65
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2020,YEAR,484,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Mexico,,RURAL,,,,5.75
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2005,YEAR,498,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Republic of Moldova,,RURAL,,,,10.32
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2004,YEAR,440,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Lithuania,,RURAL,,,,10.49
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2001,YEAR,686,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Senegal,,RURAL,,,,1.93
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2008,YEAR,484,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Mexico,HH_COMP_MULTIGEN,RURAL,,,,4.74
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2000,YEAR,646,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Rwanda,,RURAL,,,,8.55
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2011,YEAR,410,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Republic of Korea,,RURAL,,,,12.7
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2010,YEAR,364,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Iran (Islamic Republic of),,RURAL,,,,14.54
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2007,YEAR,417,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Kyrgyzstan,,RURAL,,,,2.86
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2021,YEAR,442,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Luxembourg,,RURAL,,,,4.63
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2016,YEAR,288,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Ghana,,RURAL,,,,1.52
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2015,YEAR,104,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Myanmar,,RURAL,,,,14.3
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2011,YEAR,218,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Ecuador,,RURAL,,,,19.8
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,1999,YEAR,616,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Poland,,RURAL,,,,11.5
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,1998,YEAR,764,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Thailand,,RURAL,,,,5.11
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2009,YEAR,764,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Thailand,,RURAL,,,,3.08
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2008,YEAR,384,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Côte d'Ivoire,,RURAL,,,,18.97
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2008,YEAR,398,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Kazakhstan,,RURAL,,,,1.77
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2002,YEAR,498,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Republic of Moldova,,RURAL,,,,9.18
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2002,YEAR,376,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Israel,,TOTAL,,,,12.14
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,1998,YEAR,807,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,North Macedonia,,TOTAL,,,,1.42
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2001,YEAR,120,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Cameroon,,TOTAL,,,,20.58
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2004,YEAR,124,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Canada,,TOTAL,,,,3.2
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2001,YEAR,203,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Czechia,,TOTAL,,,,0.57
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2009,YEAR,364,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Iran (Islamic Republic of),,TOTAL,,,,13.72
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2011,YEAR,178,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Congo,,TOTAL,,,,4.58
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2017,YEAR,064,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Bhutan,,TOTAL,,,,3.98
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2007,YEAR,132,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Cabo Verde,,TOTAL,,,,2.05
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2008,YEAR,051,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Armenia,,TOTAL,,,,8.26
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2003,YEAR,760,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Syrian Arab Republic,,TOTAL,,,,5.54
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2007,YEAR,760,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Syrian Arab Republic,,TOTAL,,,,6.88
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2001,YEAR,376,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Israel,,TOTAL,,,,12.24
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2016,YEAR,740,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Suriname,,TOTAL,,,,4.87
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2004,YEAR,233,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Estonia,,TOTAL,,,,11.57
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2001,YEAR,268,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Georgia,,TOTAL,,,,13.95
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2008,YEAR,804,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Ukraine,,TOTAL,,,,5.83
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2002,YEAR,440,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Lithuania,,TOTAL,,,,12.08
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2008,YEAR,498,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Republic of Moldova,,TOTAL,,,,14.93
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2017,YEAR,104,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Myanmar,,TOTAL,,,,12.71
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2015,YEAR,222,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,El Salvador,,TOTAL,,,,2.3
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2005,YEAR,858,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Uruguay,,TOTAL,,,,4.54
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2000,YEAR,600,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Paraguay,,TOTAL,,,,9.23
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2015,YEAR,604,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Peru,,TOTAL,,,,8.26
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,1998,YEAR,616,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Poland,,TOTAL,,,,11.0
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2004,YEAR,764,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Thailand,,TOTAL,,,,3.83
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2005,YEAR,562,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Niger,,TOTAL,,,,3.74
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2014,YEAR,604,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Peru,,TOTAL,,,,9.17
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2016,YEAR,706,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Somalia,,TOTAL,,,,0.55
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2019,YEAR,454,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Malawi,,TOTAL,,,,2.91
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2018,YEAR,188,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Costa Rica,,TOTAL,,,,7.41
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2012,YEAR,324,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Guinea,,TOTAL,,,,6.97
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,1999,YEAR,372,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Ireland,,TOTAL,,,,2.02
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2016,YEAR,052,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Barbados,,TOTAL,,,,16.37
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2012,YEAR,180,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Democratic Republic of the Congo,,TOTAL,,,,4.82
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2004,YEAR,792,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Türkiye,,TOTAL,,,,5.57
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2017,YEAR,356,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,India,,TOTAL,,,,17.46
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2008,YEAR,384,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Côte d'Ivoire,,TOTAL,,,,17.44
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2011,YEAR,398,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Kazakhstan,,TOTAL,,,,1.83
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2006,YEAR,051,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Armenia,,TOTAL,,,,10.83
