Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Germany,DEU,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.04854965,45.3634491,48.78678894,51.39326096,52.4099617,52.07072067,,,,,,,,,,,,,,,,63.00888062,66.91790009,69.03029633,67.1135788,67.11489105,67.3745575,71.35624695,70.20617676,72.82324219,,
Djibouti,DJI,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,,,,,,,,,,,,,,,,,0,,,,,0,,,,,0,,,,,0,0.12207,0.09567,0.125049993,,0.225820005,0.284130007,,0.242829993,0.2755,0.766900003,1.041100025,1.350360036,1.587219954,2.510099888,2.925709963,3.227799892,3.471780062,4.30975008,4.316679955,6.217979908,,,,,,,,,,,,
Dominica,DMA,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,,,,,,,,,,,,,,,,,,,,,,1.129029989,,,0.182820007,0.458719999,,,,0.37184,,6.500510216,7.783959866,7.184790134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,DNK,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,,,,,,,,,,,,24.68572044,26.38957024,28.8404007,30.66250992,,32.19524002,30.99710083,33.33932114,29.57401085,28.99069977,28.58540916,28.04105949,28.84197998,28.51166916,28.06267929,27.69156075,27.70056915,28.64925957,30.14545059,32.74526978,35.36244965,37.25146103,42.51221848,43.55015182,42.92798996,43.23336029,,46.36436081,48.55781937,49.49333954,52.82043076,54.01876831,56.74356842,62.36376953,67.77082825,65.73156738,65.13876343,61.57067108,59.74385834,59.48038101,63.02864075,64.95951843,67.93431091,68.0477829,69.93463135,69.99658966,69.19773102,68.97413635,69.10974121,69.76589966,70.99266815,70.84030914,
Dominican Republic,DOM,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,,,,,,,,,,,,6.540860176,8.120249748,8.739239693,,9.215880394,,,,,,,,,,,,,,,,,,,,,,18.22245026,,,,,,26.12873077,,,,,,,,,37.5093689,,37.82701111,36.64897156,39.18590927,42.98213959,,,41.33546829,38.15021133,,
Algeria,DZA,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.13385963,18.18515968,18.97536087,19.76099968,,25.13265991,25.16209984,26.37464905,26.91749954,28.04331017,28.23546028,29.64351082,32.78828812,39.48799896,39.98297119,40.76956177,39.95658875,41.02696991,39.40473175,
East Asia & Pacific (excluding high income),EAP,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,,,,,,,,,,,,,,1.730469942,1.922819972,2.103410006,2.333960056,2.490010023,2.822429895,3.557800055,4.232900143,4.988339901,5.257520199,5.187049866,5.274650097,5.430650234,5.926459789,6.318369865,6.192029953,6.246230125,6.193319798,6.09428978,6.083839893,6.27489996,7.340260029,8.391130447,9.319219589,10.25879002,10.82903957,11.44701958,12.11489964,13.4619503,15.05739021,17.05822945,18.64937019,20.03544998,21.05754089,21.58828926,22.13661957,23.21128082,24.73097038,26.01449966,27.72464943,29.78256035,36.37876129,38.57516861,39.84197998,40.51961136,41.29087067,43.17070007,46.68249893,50.26639175,53.45466995,
Early-demographic dividend,EAR,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,,,,,,,,,,,6.846560001,6.89218998,7.09183979,7.367539883,7.612130165,7.908549786,8.165809631,8.133879662,8.363389969,8.571909904,8.797260284,9.153149605,9.059029579,9.622690201,10.25279045,10.37512016,10.55006981,10.80811977,10.20843983,10.38451958,10.44734955,10.53063011,10.51918983,10.55335045,10.7705698,10.93344021,11.65954971,12.12580013,12.68840981,13.52927017,14.09889984,14.46074963,14.72821999,15.26130009,15.78345966,15.84311008,16.50127029,17.90813065,19.50588036,20.66723061,22.40493965,24.91489983,25.89716911,25.87145042,26.88651085,28.33374023,28.94529915,29.32938004,29.42642975,29.92480087,30.33127022,31.40193939,32.10948181,
East Asia & Pacific,EAS,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,,,,,,,,,,,,,,4.111370087,4.340960026,4.583879948,4.996419907,5.167359829,5.646289825,6.439070225,7.241569996,7.946959972,8.119879723,8.001810074,8.005279541,8.02311039,8.499019623,8.90625,8.817259789,8.866089821,8.83975029,8.823399544,8.90351963,9.649600029,10.99349022,12.20707035,13.38636017,14.86721039,15.45094967,16.16814995,16.83320045,18.01725006,19.51798058,21.36743927,22.81925964,24.06689072,24.96080971,25.40571022,25.8785305,26.83588028,28.34540939,29.67823982,31.39003944,33.4472084,39.70170975,41.76419067,42.96821976,43.50912094,44.18526077,45.95769119,49.1984787,52.49803162,55.4176712,
Europe & Central Asia (excluding high income),ECA,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,,,,,,,,,,,31.37075996,31.28119087,30.90999031,30.66591072,30.46925926,30.57836914,30.76391029,30.76815033,30.32921028,29.81074905,29.4750309,29.40353966,29.72875977,30.34874916,31.04151917,32.07580185,32.4107399,32.55326843,32.73833084,32.73926926,33.08121109,33.32577133,32.58850861,31.54764938,31.09757996,30.89772987,31.7635994,33.0999794,33.60897064,35.0839386,37.04956055,39.33620071,41.22813034,44.34466171,44.73519897,46.48471832,48.37282944,49.99155045,50.61812973,51.75902176,53.82154846,55.54933167,58.04692841,60.77045059,63.55022812,65.35874939,68.09729767,70.2946167,72.40560913,73.64701843,74.97557831,76.7292099,76.87770844,
Europe & Central Asia,ECS,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,,,,,,,,,,,25.34403992,25.36927032,25.76066017,26.17156982,26.39188004,27.0485096,27.83287048,28.13771057,28.21178055,27.92494965,27.94206047,27.8875103,28.0403595,28.21569061,28.55620003,29.21196938,29.45809937,29.58286095,29.95775986,30.49802971,31.15550995,32.1615181,32.67876053,33.60182953,34.92419052,35.49523926,36.69860077,38.0490303,38.61296844,40.25297165,41.71699905,43.72937012,45.58972168,48.03958893,48.81811905,50.24618912,51.61071014,52.64910126,53.26813889,54.37437057,56.01520157,57.14833069,58.48493958,59.87395859,61.745121,63.05453873,64.54374695,66.09906769,67.51029968,68.73925018,69.85063934,72.04295349,72.19326019,
Ecuador,ECU,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,,,,,,,,,,,,8.902979851,9.739049911,12.15126038,,,,,,38.85186005,40.81259155,,,,35.85897064,,,,32.43457031,,,,,,,,,,,,,,,,,,,,35.56954956,,,,34.13565826,,,41.5908699,,,45.08536148,44.52439117,51.79217148,,,
"Egypt, Arab Rep.",EGY,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,,,,,,,,,,,,10.24347019,11.28929996,12.59368992,13.92625999,15.58812046,17.60567093,20.64185905,21.49476051,21.32497978,21.69271088,22.58374977,23.7616291,24.3710804,25.1534996,23.00721931,24.06027985,24.6259594,22.60461998,19.01750946,17.35923004,14.08003044,,,,,,,,,,31.2231102,32.02779007,28.0829792,30.41423035,31.10573006,30.45218086,32.91057968,29.89378929,31.04302979,31.66493988,26.90374947,27.65737915,29.8082695,30.45055008,33.11774826,31.31352997,32.40954971,35.7701683,,40.26338959,,37.61349869,
Euro area,EMU,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,,,,,,,,,,,23.46356964,23.58247948,24.95861053,26.3118,26.9498291,28.1113205,29.43707085,29.82452011,30.18964958,29.68906975,29.98440933,29.77337074,29.75354004,29.58926964,29.77857018,30.4193306,30.69067955,30.88446045,31.62344933,32.75180054,33.84830856,35.47700119,36.83174896,39.29867172,42.32337952,43.22317886,44.62628937,45.98239899,46.71686935,47.77384186,48.95275879,50.54373932,51.71990967,53.54365158,55.09280014,56.21364975,56.86965942,56.95055008,57.12760925,57.81018066,59.45624161,60.99034882,61.92715073,62.82049179,64.70722198,65.99717712,66.44123077,67.56919861,68.37806702,69.41693878,69.5092926,71.70767212,71.87531281,
Eritrea,ERI,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.81159997,2.403729916,,2.459229946,3.201790094,3.263240099,4.329539776,4.019760132,,3.10206008,,,,,5.218870163,5.989799976,,,,5.202310085,4.009109974,3.527060032,,,,,,,
Spain,ESP,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,,,,,,,,,,,,12.37652969,13.63932037,19.31624031,20.65535927,22.07600021,24.92885971,25.21948051,27.25642967,25.13191986,26.00494003,25.38237953,25.13869095,24.87412071,25.78628922,26.8239994,28.46202087,29.55932999,31.06892014,33.1608696,34.50540161,35.7718811,37.57040024,38.7177887,41.63838959,41.57118988,43.04988861,45.59563065,47.75614929,50.18241882,53.68666077,56.6614418,58.34534836,59.94596863,60.83023071,61.52806854,62.1047287,62.16600037,62.22848129,63.97211838,68.69966125,72.67633057,75.06404114,77.24315643,80.09472656,80.9930191,81.87026215,83.56832123,83.39124298,82.01609802,81.02062225,83.7875824,,
Estonia,EST,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.03396988,22.74124908,23.15410995,24.1044693,37.63861847,40.83507156,39.7308197,41.3058815,43.95381165,45.45436859,46.29505157,48.03139877,49.00624847,51.01309967,51.538311,52.14173889,50.56567001,50.13859177,51.96876144,55.41218948,57.72647858,60.63199997,61.0349884,61.1786499,58.95901871,58.07965851,58.27758026,58.7618103,57.76670837,58.37834167,56.84236145,
Ethiopia,ETH,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,,,,,,,,,,,,0.328750014,0.35916999,,0.445820004,,,,,0.819180012,0.859250009,,0.825699985,0.858969986,0.838530004,,1.228950024,1.333170056,1.23695004,1.258450031,1.306470037,1.293449998,,,0.966650009,1.081120014,1.131250024,1.295459986,1.364709973,1.514320016,1.816699982,2.278850079,2.412440062,3.47145009,3.918610096,4.244900227,,,5.125470161,6.76169014,9.400549889,9.838839531,10.24221992,10.78299999,10.34304047,11.86699963,12.83899975,13.12100029,12.95499992,,,,,
European Union,EUU,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,,,,,,,,,,,20.79751968,20.83049965,21.75016022,22.71718025,23.22388077,24.17695045,25.51436043,26.05908966,26.62029076,26.46476936,26.8873291,26.81904984,26.85828972,26.71976089,26.86227036,27.35880089,27.58715057,27.60239029,28.07711983,28.99169922,29.72244072,31.23522949,32.32513046,34.54439926,37.10982132,37.95230865,39.44958878,40.91598892,41.67507935,43.46947098,45.03662109,47.19802094,49.13534164,51.27698135,53.0716095,54.48828888,55.49420166,56.07844162,56.98358917,58.00819016,59.23815155,59.95838928,60.22254181,60.62691879,61.87649918,63.03961182,63.40031052,64.47103882,65.27102661,66.14131165,66.60926819,68.43367004,68.67037964,
Fragile and conflict affected situations,FCS,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,,,,,,,,,,,7.477220058,7.486810207,7.546160221,7.554830074,7.534039974,7.5761199,7.668570042,8.016320229,8.303389549,8.508009911,8.63586998,8.791910172,8.853730202,8.885199547,8.996999741,9.160920143,9.271849632,9.02960968,9.305049896,9.467120171,9.424779892,9.3312397,9.154540062,9.029689789,8.812490463,8.939700127,8.994350433,9.193200111,9.490810394,9.770680428,10.14507961,11.07513046,11.91372013,12.56013966,13.08839035,13.93080997,14.46117973,14.83833027,15.33950996,15.66199017,15.91320038,16.21199989,16.17827034,16.10147095,16.39673996,15.98598003,15.57553005,15.61664009,15.63317013,15.56007957,,,,
Finland,FIN,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,,,,,,,,,,,,13.67160988,14.24890995,14.76877022,15.73859978,16.63400078,,30.33963966,31.78820038,32.40056992,32.84616852,33.01409912,33.20280838,33.34498978,32.30868149,32.4557991,34.21926117,35.52902985,37.2314682,39.89070129,42.98353958,46.96477127,50.4797287,56.52017975,59.81922913,61.91287994,63.63454056,65.75042725,69.83970642,72.20184326,74.86459351,77.70163727,77.90766907,80.32639313,82.14228821,83.54682159,84.1987381,85.51799774,85.86077881,82.73403168,84.06625366,83.93035889,82.93531799,82.69039917,81.67852783,81.48249054,81.58209229,83.02725983,84.53675842,85.93939209,86.27144623,89.79223633,92.25956726,
Fiji,FJI,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,,,,,,,,,,,0.954810023,0.962279975,1.637940049,1.903669953,2.937870026,3.814069986,,,,,,,,,,3.640409946,3.674230099,,,,,,,,,,,,,,,,,13.40670967,13.32221985,13.24664974,,,,,,,,,,,,,,41.40512848,,,,
France,FRA,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,,,,,,,,,,,,,,,,,,,,25.04566956,27.03793907,,27.76366043,27.89726067,,28.99143982,29.27536964,29.52555084,30.19445038,32.54592133,34.75305176,36.31808853,38.6348114,40.91223907,44.40214157,45.62944031,47.75545883,48.24139023,48.317379,47.68452835,45.76396942,45.82735062,45.08309937,46.75685883,47.74972916,47.86655045,47.62995148,46.7422905,46.39921188,46.57019043,48.70746994,49.47343063,51.44332886,53.42694092,54.95663834,56.10226822,57.97095871,58.83111954,60.22154999,60.20674896,60.11280823,60.28762054,61.43544006,
Faroe Islands,FRO,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,,,,,,,,,,,,,,,,,,,,31.89584923,22.65542984,41.32548904,21.58469963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,,,,,,,,,,,,0.639199972,1.128829956,1.217890024,,,3.137759924,3.872849941,3.842600107,3.526119947,4.487360001,,,6.998680115,7.168300152,,,8.07174015,7.616809845,7.191080093,7.142320156,,,,,,,,,8.553119659,,8.916449547,,9.71405983,,,,,,,,,,,,,,,,17.4489994,,,,
United Kingdom,GBR,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,,,,,,,,,,,,19.91579056,20.64125061,20.76316071,20.99064064,22.77057076,23.26972961,23.46109009,23.35535049,23.36883926,22.9178009,23.2414093,23.37368011,23.29137993,23.35833931,23.28457069,23.65953064,24.39595985,25.12134933,26.11948013,27.65210915,30.01008034,33.95985031,38.43505859,43.43009186,48.94797897,51.75048065,53.36758041,53.49069977,55.85934067,52.55226135,51.90874863,54.25131989,53.61608124,50.40793991,50.1399498,50.09083939,49.94363022,48.81491852,50.5867691,51.52835083,51.06549835,50.90935898,49.20817184,49.1914711,48.77756119,49.76306915,50.6674118,51.76100159,55.25709915,58.99491882,65.49900818,69.35365295,
Georgia,GEO,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,,,,,,,,,,,,,,,,,,,,,,31.31148911,,,,,,,,,,39.24489975,,,,40.52096176,41.54133987,46.64735031,,38.84096909,44.38862991,46.72893906,48.9688797,51.229599,48.13423157,52.88671112,41.55456924,40.24011993,34.93880081,25.44964981,28.03772926,31.09563065,28.33568001,34.4303093,40.66812897,46.19878006,53.66003036,59.41622925,63.48546982,65.95857239,67.45954132,72.23362732,73.19850159,72.1989975
Ghana,GHA,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,,,,,,,,,,,,1.290529966,1.329630017,1.399539948,1.545709968,1.495659947,1.694159985,,,,,,2.168989897,,,,,,,,,1.603129983,1.801699996,2.19224,2.075769901,,,,,,,,,,,6.516300201,6.000279903,7.441830158,10.65826988,10.07616997,,13.86604023,14.09346962,16.5057106,18.31454086,18.67926025,18.51439095,19.14755058,18.3300705,19.0943203,19.84025002,20.06586075,21.00280952,
Gibraltar,GIB,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,,,,,,,,,,,,1.03094995,,,,4.394239902,5.160560131,5.753970146,7.867040157,,,6.907179832,4.701280117,4.559500217,,3.305190086,3.043790102,2.281270027,1.98239994,2.062139988,1.938539982,1.713999987,1.604679942,2.204979897,2.069590092,,2.075210094,2.091020107,2.196919918,,,,,,3.957190037,5.110760212,8.615340233,13.06573963,14.29578018,14.19781971,16.04063034,15.83061981,14.71891022,14.5961504,15.07433033,12.34200001,12.14299965,11.69200039,10.85999966,9.701000214,8.149000168,9.159000397,,
"Gambia, The",GMB,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.834560037,,,,1.457949996,,,,,1.692270041,,,,,,2.215879917,3.651590109,3.135570049,,,,,,,,,,,
Guinea-Bissau,GNB,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.011899948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,,,,,,,,,,,,,,,,,,,,,,,7.706150055,,,,,,,,,2.470160007,,,,,,,,,2.523190022,,,,,,,,,,,,,,,,,,,,,,,
Greece,GRC,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,,,,,,,,,,,,24.79056931,23.94388008,24.50645065,24.89381027,27.83237076,28.39896011,29.49550056,28.64127922,29.07267952,28.28322029,27.43115044,26.33011055,26.58679962,25.41832924,26.33406067,26.58112907,27.17013931,25.0346508,24.04841042,24.1053009,,34.16952896,37.14276886,41.1177597,36.64894104,41.35292053,45.52109146,44.5069313,45.4948616,49.82920837,55.27795029,61.7193718,67.61534119,73.76599884,83.98291779,88.58020782,85.33383942,,,100.7243118,107.0787582,111.2014236,113.4840775,116.9772568,,125.7093582,130.6377716,136.0962524,137.9965973,138.3365021,144.7878876,,
Grenada,GRD,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,,,,,,,,,,,,,,,,,,,,1.30629003,4.228509903,,6.079699993,4.41422987,4,,,,,,,,,,,,,,,,,,,,,,,,,45.89928055,,,,,,85.44953156,81.49488068,85.1882019,85.58853912,,,,,
Greenland,GRL,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,,,,,,,,,,,5.090199947,5.280759811,5.715869904,6.194880009,5.558810234,6.021510124,6.521150112,7.116580009,7.980589867,,,,,,,,,,,,,,,,,,,,,,,,10.57462025,,,,,16.74762917,,14.60079956,15.55389023,16.3631897,16.72156906,19.14624977,17.3200798,20.29832077,16.00200081,16.99900055,17.17900085,21.08827972,17.7329998,,,
Guam,GUM,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,,,,,,,,,,,,2.543529987,2.613610029,2.757719994,,,4.565420151,,,3.28331995,3.245349884,3.091219902,3.337820053,2.643830061,2.420860052,2.609570026,2.746380091,,4.894159794,,6.585579872,,,,10.61137962,9.44838047,10.71979046,11.91308975,,,,,,,7.227290154,7.07776022,6.873660088,7.058269978,8.709970474,6.535210133,6.329770088,6.83825016,7.748260021,,,,,,,,,,,
High income,HIC,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,,,,,,,,,,,30.43382072,30.23475075,31.49235916,31.96459961,32.17866135,33.62533951,35.60319138,34.81996155,35.17601013,34.66315842,34.99549866,35.59906006,36.21007156,36.7089386,37.07543182,37.33895111,37.5978508,38.06911087,38.62068939,39.22455978,39.64311981,40.87311935,42.58951187,45.18333054,47.22565842,48.33443069,49.555439,50.32402039,49.54822922,51.11008835,52.23490906,53.85633087,55.47893143,57.12319183,58.35834122,59.5918808,60.23244858,60.76362991,61.2030983,61.81734848,63.0408783,64.29457092,65.28347015,66.18070984,66.99353027,67.46755981,67.92513275,67.96549988,67.9646225,68.47731018,68.52018738,69.10693359,69.22953796,
"Hong Kong SAR, China",HKG,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,,,,,,,,,,,,9.666469574,10.01480007,10.17055035,11.05702972,11.68527985,13.09792995,12.01531982,,12.71936989,13.03330994,,13.80473042,15.13784981,15.82460976,,,,,,,,21.17205048,21.82055092,23.68921089,,,,,,,,,32.06938171,31.7593708,32.88708115,34.30789948,43.54507828,56.5827713,57.59292984,58.871521,58.54055023,58.69213867,64.09441376,65.21047211,64.40164948,66.10305786,69.23577118,74.42951965,79.9783783,85.46970367,92.98925781,93.79345703,
Honduras,HND,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,,,,,,,,,,,,,,,4.524819851,4.930039883,6.38436985,7.612209797,8.550310135,,8.943849564,,,,,,,,12.18712044,11.87887955,10.4842701,10.10198021,10.49238968,9.808449745,10.78547001,,,,,10.52789021,10.81494045,,,12.6136198,12.69874954,,,,13.68074036,,17.69720078,,15.81715012,16.26412964,16.5841198,17.09218025,17.57832909,20.7034893,22.15069008,21.02959061,,,,
Heavily indebted poor countries (HIPC),HPC,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,,,,,,,,,,,1.730730057,1.752679944,1.864529967,1.941490054,2.043400049,2.179769993,2.301990032,2.36552,2.555900097,2.645849943,2.741760015,2.798759937,2.823659897,2.848479986,2.874929905,2.909729958,2.999030113,2.966739893,3.017100096,3.033979893,3.047810078,3.110519886,3.13925004,3.204269886,3.235179901,3.267509937,3.318769932,3.423379898,3.491309881,3.579080105,3.892440081,4.248569965,4.540820122,4.854040146,5.228929996,5.611780167,6.003680229,6.415679932,7.124839783,7.818920135,8.60324955,8.928219795,9.301449776,9.801099777,10.12851048,10.16162014,9.926139832,10.04209995,10.11742973,10.07522964,10.48882961,10.28468037,,
Croatia,HRV,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.32431984,26.35964012,24.8885994,26.98728943,25.85775948,27.4718895,27.74548912,,33.71886826,36.32875824,38.75318909,39.89414978,42.78781128,43.71857071,45.51617813,46.50632858,45.76702881,48.83100128,49.52848053,52.51974869,56.20962143,56.85908127,56.37073898,56.12150955,57.11648178,57.36077881,57.22064972,57.15005875,59.43136978,,
Haiti,HTI,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,,,,,,,,,,,,,,,,,0.957149982,0.913030028,1.212779999,1.21085,,1.184110045,,,1.434540033,,1.552819967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,HUN,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,,,,,,,,,,,,10.84055042,11.19793987,11.14795017,11.41065979,11.55753994,11.67776966,11.79314041,11.95946026,12.66201019,13.30498028,13.99466991,14.52744007,14.57396984,14.44062042,14.68467045,14.46996021,13.95116043,13.68253994,13.3118,13.86139965,13.93618011,14.43138027,15.59018993,17.91227913,19.99135017,21.39414024,23.07040977,26.47537041,29.56657982,34.04891968,37.35158157,41.28438187,46.20993042,51.50997925,53.03676987,54.27309036,54.36737061,52.82225037,52.46783829,51.71813965,51.75738144,52.54515076,49.93793106,46.09617996,44.3338089,43.99161911,44.4259491,45.64598083,46.80239868,48.68328857,50.43455124,,
IBRD only,IBD,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,,,,,,,,,,,7.244440079,7.236340046,7.294219971,7.444880009,7.65858984,7.992579937,8.375069618,8.46146965,8.718649864,9.184300423,9.652039528,10.0813303,9.905090332,9.925109863,9.971570015,9.916790009,10.28689003,10.56299973,10.24221039,10.28915024,10.30650997,10.30982971,10.30160999,10.40345001,11.04333973,11.65917015,12.62551975,13.50811958,14.38455009,15.33423996,16.24127007,17.24225998,18.47253036,19.94079971,21.00407982,21.82134056,22.94223022,24.09229088,25.37371063,26.36021996,28.02095985,30.26683044,31.64929962,32.46482849,35.95318985,37.60474014,38.29246902,38.89876175,39.39093018,40.16168976,41.80744171,43.95275879,45.73405075,
IDA & IBRD total,IBT,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,,,,,,,,,,,6.501999855,6.519649982,6.588469982,6.717450142,6.907159805,7.172019958,7.470860004,7.568689823,7.7885499,8.226829529,8.600589752,8.977950096,8.888759613,8.970439911,9.056010246,9.042200089,9.348239899,9.551019669,9.293390274,9.326049805,9.345669746,9.339369774,9.295940399,9.364480019,9.832989693,10.28320026,11.01525974,11.66915035,12.33533001,13.0612402,13.80935001,14.6821003,15.66090965,16.81970024,17.66872025,18.39286995,19.31336021,20.2770195,21.34666061,22.25311089,23.58975029,25.27407074,26.27074051,26.8241291,29.25632095,30.39446068,30.77947044,31.0991993,31.35375023,31.96871948,32.98841858,34.32910919,35.40277863,
IDA total,IDA,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,,,,,,,,,,,2.88857007,2.956530094,3.032819986,3.064140081,3.16782999,3.155790091,3.173079967,3.382250071,3.479690075,3.931819916,4.039850235,4.229310036,4.398970127,4.670340061,4.838500023,4.937039852,5.015289783,4.964940071,5.043230057,5.063489914,5.143449783,5.143420219,5.054590225,5.106019974,5.058020115,5.049469948,5.103740215,5.142409801,5.231019974,5.34375,5.660049915,6.145699978,6.388969898,6.637110233,6.881010056,7.354330063,7.723100185,8.171369553,8.667830467,9.417209625,10.10881042,10.57437992,10.9767704,11.32748032,11.55381012,11.8798399,11.97412968,12.13848019,12.36933994,13.11429977,13.24028015,13.3453598,13.41938019,
IDA blend,IDB,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,,,,,,,,,,,3.206609964,3.299949884,3.187999964,3.229089975,3.250869989,3.234879971,3.377049923,3.472949982,3.630199909,3.896029949,3.996949911,4.270669937,4.532929897,4.660190105,4.82502985,5.095349789,5.246009827,5.24037981,5.771019936,5.886700153,5.905250072,5.792620182,5.619609833,5.635970116,5.614999771,5.587749958,5.525720119,5.467410088,5.399340153,5.332180023,5.675469875,6.039509773,6.414120197,6.784019947,7.128880024,7.681570053,7.722939968,7.930419922,7.896160126,8.410460472,8.753219604,9.453590393,9.974699974,10.30342007,10.34955978,10.74534035,10.76860046,11.06254005,10.90314007,12.00998974,12.4520998,12.99318027,12.95794964,
Indonesia,IDN,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,,,,,,,,,,,4.196380138,,3.901329994,,,,3.727159977,,,,,,5.28869009,5.495250225,7.276090145,8.188750267,,,,,,,,11.30356979,,13.88626957,14.92055035,,,16.01214027,15.71842003,15.96811008,15.69441032,17.46969986,17.93621063,,17.46261024,17.60264015,21.33105087,23.15249062,24.74786949,26.74221039,28.32876015,28.31188965,28.4416008,31.00601959,33.09212875,34.0581398,34.13685989,35.77099991,35.99700165,37.69900131,38.50830078,
